ticker,industry,Rank_in_Industry,Score_industry,Score_global,ROA,DE,BV,PB,EPS,Market_Cap
CKD,Công nghiệp nặng,6,0.27924716491478496,0.2047665383854359,0.080587239,1.260824362,537000000000.0,1.327472762,3156.714615,706800000000.0
PMS,Công nghiệp nặng,7,0.21973902101507375,0.19044837907401896,0.09572062,0.883328912,174000000000.0,1.472926571,4344.891468,256582001000.0
CTB,Công nghiệp nặng,8,0.20365065654829181,0.18657738343544317,0.066716381,1.330808916,304000000000.0,1.247577505,2305.915265,379619260000.0
SDK,Công nghiệp nặng,9,0.144775640107962,0.1724115599092447,0.055661293,1.195376062,46427769030.0,1.296977427,1818.390302,60215768400.0
LMI,Công nghiệp nặng,10,0.13252317210734169,0.16946351318329447,0.039997902,1.197610474,90400968604.0,0.59623255,1444.768683,53900000000.0
L63,Công nghiệp nặng,11,0.12772147446424875,0.16830818439443276,0.033764172,6.393303463,83217284214.0,0.795927056,2509.061813,66234888000.0
CTT,Công nghiệp nặng,12,0.11629980483201154,0.16556003473491132,0.018048344,9.749817892,68603130879.0,2.040447105,2833.540333,139981059800.0
APL,Công nghiệp nặng,13,0.10567610299976272,0.16300388283127465,0.014436694,7.355086613,16642737437.0,0.771507695,1672.870093,12840000000.0
SAL,Công nghiệp nặng,14,0.10514605784661245,0.16287634951486268,0.042147362,0.213708563,89384233988.0,0.158048007,550.2305677,14127000000.0
L10,Công nghiệp nặng,15,0.0966088472861351,0.16082222493846807,0.019980586,3.879160128,283000000000.0,0.890204757,2787.091196,255656500000.0
LLM,Công nghiệp nặng,16,0.08944471480448879,0.15909847448217454,0.012952574,5.252599803,978000000000.0,1.312143076,993.7139729,1355343768000.0
UEM,Công nghiệp nặng,17,0.08719704689027388,0.15855766670082064,0.015898488,2.921608283,26375788661.0,1.460505333,674.4876145,38521980000.0
CMK,Công nghiệp nặng,18,0.06727086285665736,0.1537632594354427,0.010323875,5.017885665,18632150599.0,0.638165591,808.0372238,11890397400.0
NO1,Công nghiệp nặng,19,0.050431027950025326,0.14971145369642538,0.033538924,0.709312543,315000000000.0,0.481389405,751.4557871,152160000000.0
VCM,Công nghiệp nặng,20,0.050032433038760815,0.14961554841243896,0.037803291,0.31745994,71445308801.0,0.789415022,593.047516,56400000000.0
FSO,Công nghiệp nặng,21,0.041438220862542126,0.14754770876846354,0.022549022,0.030961503,56030905059.0,0.71277197,231.5676486,33749796000.0
PEC,Công nghiệp nặng,22,0.00801959822132764,0.13950690743291128,0.004621291,8.532630458,9544733261.0,3.264008448,134.9661367,31154090000.0
L35,Công nghiệp nặng,23,0.0066527746050974584,0.13917803818905158,-0.008229505,29.04945824,6036371504.0,2.380019518,-457.1750719,14366682000.0
MIE,Công nghiệp nặng,24,0.0015869027714512302,0.13795914687078753,0.002956937,0.768203369,1450000000000.0,0.441847607,53.24934745,695758350000.0
ITS,Công nghiệp nặng,25,0.00085152391816758,0.13778220854124887,0.00156813,7.019025765,287000000000.0,0.406276607,136.1866277,116423665600.0
CMC,Công nghiệp nặng,26,0.0,0.1375773247334401,0.000918514,1.614138073,60840411578.0,0.780856438,28.59736349,47507627100.0
SRF,Công nghiệp nặng,27,0.0,0.1375773247334401,0.00076035,2.677636054,434000000000.0,0.659252577,34.10252345,285956911199.99994
SCS,Du lịch & Giải trí,1,1.0,0.30984301791642427,0.365121842,0.349774565,1410000000000.0,3.604305535,7301.61134,5104919631600.0
HGT,Du lịch & Giải trí,2,0.8929651976995135,0.28010638246061736,0.252348452,0.241318841,206000000000.0,1.172871681,3231.609394,242000000000.0
DSN,Du lịch & Giải trí,3,0.8886667481260518,0.27891217809676605,0.247468495,0.183110096,316000000000.0,1.734605078,7663.026301,548568608600.0
TPS,Du lịch & Giải trí,4,0.789230247280241,0.251286518842949,0.259621973,0.171000127,105000000000.0,2.431815227,6375.848537,255000000000.0
ONW,Du lịch & Giải trí,5,0.7257782513493802,0.23365815095338846,0.061065167,56.91401266,125468975.0,57.38470407,221.862326,7200000000.0
TSD,Du lịch & Giải trí,6,0.7075131350904386,0.22858369767205966,0.205154566,2.527538014,3181452770.0,2.043091779,1771.06711,6500000000.0
PNG,Du lịch & Giải trí,7,0.6650305540262593,0.216781097030254,0.16222456,0.151348116,126000000000.0,2.176602101,2617.243053,360000000000.0
HOT,Du lịch & Giải trí,8,0.6158355024086158,0.20311362360346538,0.133184245,0.415162777,55532356295.0,1.829564002,1308.324168,101600000000.0
MAS,Du lịch & Giải trí,9,0.5959406220017518,0.19758638579501003,0.101606458,1.089750371,34406273460.0,4.713441407,1711.832266,162171954000.0
DNT,Du lịch & Giải trí,10,0.5503273669305655,0.18491401467036656,0.075614854,0.342286236,74656942473.0,6.095081849,1015.786762,455040175000.0
TSJ,Du lịch & Giải trí,11,0.5342651255283428,0.18045156874702883,0.091475069,0.03829966,859000000000.0,3.309388013,1090.589627,2842400000000.0
HES,Du lịch & Giải trí,12,0.5251021716119186,0.1779058974844602,0.096864839,0.207866528,113000000000.0,2.440707687,1418.930254,275204520000.0
PGT,Du lịch & Giải trí,13,0.5073379599844048,0.17297060658866167,0.079638497,0.56400577,44486669407.0,1.558073653,599.5628123,72086047800.0
NWT,Du lịch & Giải trí,14,0.5070640014865524,0.17289449485859293,0.073697481,0.586831069,97030059299.0,0.55189083,1334.967546,53550000000.0
BSG,Du lịch & Giải trí,15,0.5061682112317003,0.1726456245128654,0.08049809,0.482390613,376000000000.0,2.96790758,747.843638,1116000000000.0
TTT,Du lịch & Giải trí,16,0.5025845779692233,0.17165001193038576,0.055888424,0.055735296,445000000000.0,0.359102439,5750.777865,155844161000.0
BTV,Du lịch & Giải trí,17,0.49457996538801113,0.16942615351072676,0.055166639,1.050729065,235000000000.0,1.809841446,1062.657245,425000000000.0
SGH,Du lịch & Giải trí,18,0.4822699743173483,0.16600616572110224,0.064130397,0.191168705,139000000000.0,2.443359545,859.770452,340012750000.0
VTM,Du lịch & Giải trí,19,0.4729821572519791,0.16342580471405574,0.014488303,5.979220853,40672062271.0,1.757953018,1253.93119,71499574600.0
VJC,Du lịch & Giải trí,20,0.4710116625375516,0.16287835769933595,0.014136835,4.801560909,17100000000000.0,6.86693992,2373.185421,115364210130000.0
VNS,Du lịch & Giải trí,21,0.46357743111375405,0.1608129637807958,0.045316836,0.613805122,1150000000000.0,0.546021709,1238.917804,627697526000.0
VTR,Du lịch & Giải trí,22,0.45133715451302636,0.1574123442128515,0.013309954,4.642173383,470000000000.0,1.838762072,530.9343269,857777889000.0
VPL,Du lịch & Giải trí,23,0.43903773799688495,0.15399529426835915,0.033341125,1.429272838,31500000000000.0,5.30289832,1421.978176,166956265098700.0
SKG,Du lịch & Giải trí,24,0.42292986798537796,0.14952017170815676,0.037803242,0.016267899,884000000000.0,0.75195071,510.91409,671626739700.0
TCT,Du lịch & Giải trí,25,0.4210709839890011,0.14900373261949745,0.031532465,0.021994892,336000000000.0,0.742933504,845.8460191,249366000000.0
VTG,Du lịch & Giải trí,26,0.42086452164215704,0.14894637281304668,0.029826258,0.216258625,168000000000.0,0.775537141,327.4312663,130511500000.0
PDC,Du lịch & Giải trí,27,0.4133526999242768,0.146859422594682,0.015665589,0.797537076,142000000000.0,0.484347604,267.4393253,69000000000.0
DLT,Du lịch & Giải trí,28,0.41259624463016076,0.14664926258283284,0.007882213,9.098210498,59050745771.0,0.364101779,1880.044945,21500481600.0
BCV,Du lịch & Giải trí,29,0.4117223843515055,0.14640648486953609,0.016285947,0.43916246,14982408814.0,2.583029237,195.0886372,38700000000.0
DSD,Du lịch & Giải trí,30,0.4114588398617026,0.14633326638123867,0.014285034,0.250808706,584000000000.0,1.598803442,178.8121778,934396096000.0
BLN,Du lịch & Giải trí,31,0.38639390165062093,0.13936967216435214,0.007084973,1.690213648,54379472992.0,0.83671278,207.2955342,45500000000.0
DAH,Du lịch & Giải trí,32,0.38605815755496375,0.13927639502865033,0.006348869,0.180420333,921000000000.0,0.333546559,82.01050378,307330000000.0
ATS,Du lịch & Giải trí,33,0.3844795539312157,0.13883782402669878,0.004108314,0.108176919,43652890545.0,2.148769505,56.78291886,84700000000.0
VIR,Du lịch & Giải trí,34,0.3806368254973459,0.1377702290749853,0.002013513,1.598542542,40890350018.0,0.725452337,25.96437731,29664000000.0
DTI,Du lịch & Giải trí,35,0.37994248070198794,0.1375773247334401,0.00065907,0.965259182,136000000000.0,0.228579988,13.03289996,32373120000.0
VNG,Du lịch & Giải trí,36,0.37994248070198794,0.1375773247334401,0.00035948,3.044378029,1120000000000.0,0.614674357,16.79342599,693582215040.0
VTD,Du lịch & Giải trí,37,0.33456923980012077,0.12497163485362421,-0.023895703,0.592488974,143000000000.0,1.060244679,-226.115684,148800000000.0
DXL,Du lịch & Giải trí,38,0.33408819536379647,0.124837990069558,-0.037158866,0.029938272,41301592887.0,1.466187277,-399.3701837,60555870000.0
RIC,Du lịch & Giải trí,39,0.32573363170686276,0.12251690750090788,-0.029465223,0.653449962,558000000000.0,0.632483576,-947.4507692,347368844900.0
DSP,Du lịch & Giải trí,40,0.32351960144955483,0.12190180092590004,-0.021109199,0.063331796,925000000000.0,1.668773673,-174.858386,1542892000000.0
EIN,Du lịch & Giải trí,41,0.320417280992955,0.12103990768648419,-0.026665898,2.226372581,371000000000.0,0.342510183,-703.3237383,122599334700.0
HHG,Du lịch & Giải trí,42,0.2765018426409784,0.10883922759844558,-0.189415565,1.040715347,86153752590.0,0.526561628,-954.3160749,45365260200.0
DLD,Du lịch & Giải trí,43,0.0,0.03202090009417454,-0.089882983,16.51591676,6645059944.0,6.863193693,-1124.035881,45606333500.0
PMC,Dược phẩm,1,1.0,0.2478891329647262,0.213211389,0.297734411,290000000000.0,5.213911157,8586.399905,1513743340600.0
NDC,Dược phẩm,2,0.9569574277164583,0.24248046843092638,0.131814777,0.27512242,587000000000.0,1.472326958,16553.11444,864780000000.0
DTP,Dược phẩm,3,0.8719978892679651,0.23180458132577592,0.184986524,0.315926824,975000000000.0,3.776888854,7308.877492,3797595828000.0
DP3,Dược phẩm,4,0.8588383329513067,0.23015097138207685,0.199368578,0.171322649,519000000000.0,2.200209899,5635.904939,1145946428900.0
DHG,Dược phẩm,5,0.7037448946054039,0.21066216448920194,0.130215443,0.4553357,4090000000000.0,3.32711976,5935.05789,13623740598200.0
DP1,Dược phẩm,6,0.661321845971966,0.2053313483602812,0.081652891,1.723588296,512000000000.0,1.427226179,5422.498843,723775500000.0
IMP,Dược phẩm,7,0.591749787548085,0.19658902872236828,0.1281002,0.147338498,2180000000000.0,3.704445053,2082.943651,8056436452600.0
TRA,Dược phẩm,8,0.5802491489147978,0.1951438758657465,0.118657711,0.415091946,1530000000000.0,1.985189698,6208.328275,3042699598200.0
DBD,Dược phẩm,9,0.5762997659829431,0.1946476023797382,0.12153571,0.363043103,1660000000000.0,2.759954657,2911.074263,4584673329500.0
DMC,Dược phẩm,10,0.5724330499355401,0.19416171668940133,0.110129936,0.141417729,1610000000000.0,1.292130332,5837.070388,2083647900000.0
DHN,Dược phẩm,11,0.5571945199340101,0.19224686605678626,0.153654217,0.139758156,91828967327.0,1.781174337,2556.37235,163563400000.0
CNC,Dược phẩm,12,0.5432633034397715,0.1904962904622629,0.092440943,1.042652617,191000000000.0,1.877559582,3167.93097,352294075000.0
PPP,Dược phẩm,13,0.507079119598758,0.18594944064724347,0.103858492,0.234815448,135000000000.0,1.306754423,1972.632317,167199829000.0
DPP,Dược phẩm,14,0.4780873455830878,0.1823063781727813,0.074710171,1.097691737,56696801958.0,1.481569985,2961.81044,84000280000.0
OPC,Dược phẩm,15,0.46548126915880095,0.18072231767525196,0.089600889,0.393187183,877000000000.0,1.723961398,1708.859104,1511601051200.0
DVN,Dược phẩm,16,0.462262871523294,0.18031789869601061,0.07251153,0.839195358,3510000000000.0,1.465240417,1975.084923,5261400000000.0
AGP,Dược phẩm,17,0.4447719706736494,0.17812001854919943,0.044677586,1.736659105,400000000000.0,2.45612176,1836.905746,971457282000.0
DTG,Dược phẩm,18,0.4203032958391436,0.17504532187692187,0.0686915,0.810347743,186000000000.0,0.774380683,2408.805602,153685088000.0
DPH,Dược phẩm,19,0.4184467388552685,0.174812029734261,0.087453121,0.215544776,231000000000.0,0.559437599,8189.773501,129300000000.0
BIO,Dược phẩm,20,0.37758503038039837,0.16967740924823105,0.070967613,0.122868538,99533678100.0,1.075264192,926.3688444,107881200000.0
DAN,Dược phẩm,21,0.3686374626789675,0.1685530714235373,0.043854843,1.086254546,765000000000.0,1.031752199,3343.111056,789362600000.0
VDP,Dược phẩm,22,0.3592221997804125,0.16736996372773424,0.063795831,0.497568938,752000000000.0,1.33656917,3252.363491,1053377798400.0
DHD,Dược phẩm,23,0.35373822455170234,0.16668085569468338,0.062824316,0.422946206,454000000000.0,2.77343334,1128.149261,1223861586000.0
MKV,Dược phẩm,24,0.3521455650168209,0.16648072450633372,0.066895505,0.256383533,87145926069.0,0.975382899,1464.849332,79500604200.0
MTP,Dược phẩm,25,0.33013607291971836,0.16371504501746953,0.028387422,4.663571439,111000000000.0,0.942534955,2388.069223,104375684000.0
NDP,Dược phẩm,26,0.3241653155015322,0.1629647686707184,0.056027361,0.275509632,256000000000.0,0.866910029,1648.69331,222000000000.0
TW3,Dược phẩm,27,0.3237691213407543,0.16291498351169537,0.026839607,4.243141876,33244201805.0,0.73697062,2673.287193,24500000000.0
DHT,Dược phẩm,28,0.29564940031685505,0.15938150189725048,0.039035383,0.822840254,1060000000000.0,5.948314968,830.1805797,6612015223000.0
DVM,Dược phẩm,29,0.26922872046325025,0.15606151922656533,0.029288977,1.219233844,737000000000.0,0.35778247,1017.363708,258817828500.0
DBT,Dược phẩm,30,0.25503256185445833,0.1542776514066365,0.012329933,2.498739196,284000000000.0,0.862347139,557.7826886,244934971300.0
CDP,Dược phẩm,31,0.2502905670951266,0.15368177951716608,0.008933325,8.827782592,217000000000.0,0.967298065,1043.773282,213759000000.0
VMD,Dược phẩm,32,0.24637432442437643,0.15318967038624548,0.019668931,1.873976132,417000000000.0,0.602188169,1525.404617,251676368400.0
LDP,Dược phẩm,33,0.23419802361977243,0.15165961484307522,0.033399543,1.086500175,99284496235.0,1.464337594,518.7334212,144052203600.0
MED,Dược phẩm,34,0.21651772902555205,0.1494379357647675,0.030266223,0.522548308,331000000000.0,0.926446397,1228.587124,306527000000.0
DBM,Dược phẩm,35,0.2161343357318611,0.14938975914334202,0.027761827,0.487892518,67661105862.0,0.872351618,1439.466688,59024275200.0
MKP,Dược phẩm,36,0.20731267365356928,0.14828124242882706,0.024997165,0.270036055,1280000000000.0,0.536893435,1596.549856,689738409000.0
DCL,Dược phẩm,37,0.20640795927920788,0.1481675573888719,0.022335909,0.612664344,1500000000000.0,2.274039466,741.3025214,3418320204000.0
FIT,Dược phẩm,38,0.20205828840585935,0.1476209843255474,0.022781063,0.304152663,5940000000000.0,0.266642191,519.2296285,1584087938440.0
NTF,Dược phẩm,39,0.1941097704291217,0.14662218557825482,0.018750007,0.415347065,88398955569.0,1.357482102,390.9851478,142800000000.0
UPH,Dược phẩm,40,0.15129434049667767,0.14124206340875453,0.007936832,1.493318962,155000000000.0,0.68550232,230.9436898,106357128000.0
DDN,Dược phẩm,41,0.14081977023296258,0.13992584475158534,0.006501021,4.755544181,204000000000.0,0.616933837,473.0684532,130542702300.0
PBC,Dược phẩm,42,0.13600332451909117,0.13932061746777014,0.00684283,1.494726317,1270000000000.0,0.560641503,185.7390577,723530377600.0
GPC,Dược phẩm,43,0.13565139891518785,0.13927639502865033,0.006313071,0.297380698,594000000000.0,0.20010401,90.04818814,124365928900.0
SPM,Dược phẩm,44,0.13254479987538154,0.13888602449185597,0.004577712,0.255166345,804000000000.0,0.16738939,329.8717941,138600000000.0
VHE,Dược phẩm,45,0.13216121683142232,0.13883782402669878,0.003913578,0.378326143,358000000000.0,0.33279963,58.35063826,122618000000.0
AMP,Dược phẩm,46,0.130548643048347,0.13863519044404018,0.003055576,4.9530332,201000000000.0,1.003446476,280.9758154,201500000000.0
BCP,Dược phẩm,47,0.1292563366810729,0.13847280118046562,0.003104975,2.190103761,34824661538.0,1.998583674,57.49082783,69600000000.0
DP2,Dược phẩm,48,0.09346719141704098,0.13397559131555717,-0.012547877,4.466440886,80972858961.0,1.037384638,-277.7054498,84000000000.0
APC,Dược phẩm,49,0.0,0.12223064540570198,-0.025620326,0.42895693,570000000000.0,0.233074106,-1036.70142,126764788500.0
F88,Dịch vụ tài chính,1,1.0,0.5886180936898867,0.069751246,1.914872,1730000000000.0,6.199123883,42505.59962,11777072100000.0
TVC,Dịch vụ tài chính,2,0.325420686442791,0.2641680422062663,0.193462702,0.135927399,2010000000000.0,0.473682661,3989.870385,984434963000.0
VCK,Dịch vụ tài chính,3,0.22077709693201197,0.21383798120103242,0.082941613,1.672543406,11400000000000.0,6.000792095,1699.207808,69891185255000.0
